0.0,0.0
2.0,1.1920753453606186E-7
4.0,2.384150690721237E-7
9.0,7.748489744844021E-7
10.0,1.0728678108245568E-6
16.0,1.5496979489688042E-6
17.0,2.056329970747067E-6
24.0,2.771575177963438E-6
30.0,3.665631686983902E-6
47.0,5.066320217782629E-6
72.0,7.212055839431742E-6
110.0,1.0490263039173443E-5
144.0,1.478173428247167E-5
195.0,2.0593101591104687E-5
245.0,2.7894563081438475E-5
311.0,3.7162948891617286E-5
399.0,4.9053900461589454E-5
487.0,6.356741779135499E-5
630.0,8.234260448078473E-5
767.0,1.0520064922807459E-4
978.0,1.3434689142214173E-4
1198.0,1.7004954801569223E-4
1458.0,2.135006943540868E-4
1781.0,2.665778491062683E-4
2146.0,3.305326913848655E-4
2580.0,4.0742155116062543E-4
3096.0,4.996881828915373E-4
3645.0,6.083160487375237E-4
4228.0,7.34318412742141E-4
4904.0,8.804668500833529E-4
5071.0,0.0010315922019914453
5622.0,0.0011991383917818804
6388.0,0.001389512824435971
7275.0,0.0016063215278734335
8167.0,0.0018497135115124379
9076.0,0.002120195407374762
10068.0,0.00242024077180203
11115.0,0.002751488708394112
12139.0,0.0031132537738274256
12831.0,0.003495641742735478
13155.0,0.0038876855219409515
14171.0,0.004310008014918584
15175.0,0.0047622515990647695
16206.0,0.005245220925237624
17206.0,0.005757992135044494
18135.0,0.006298449294747365
19020.0,0.006865281121466339
19825.0,0.007456103464510695
20147.0,0.008056522014085205
20592.0,0.008670202401876851
21340.0,0.00930617459862674
21935.0,0.00995987891613887
22521.0,0.010631047137460532
23067.0,0.011318487187246368
23313.0,0.01201325850040617
23550.0,0.012715092859987233
23958.0,0.013429086388090976
24336.0,0.014154345028208377
24675.0,0.01562506798554704
28340.0,0.016469653367735038
30211.0,0.01736999807420228
33398.0,0.01836532138381113
35194.0,0.01941416887642667
41615.0,0.02065437426385622
84493.0,0.02317242481774509
780039.0,0.04641905632573888
1630677.0,0.09501630252440431
1859801.0,0.1504418755088299
2075754.0,0.21230325466967204
2092734.0,0.2746706698146198
2659460.0,0.3539275872639385
2829725.0,0.4382587224302029
2855825.0,0.5233676867593151
2872980.0,0.6089879024021689
5727381.0,0.77967464449184
7393001.0,1.0
