1,13938695,13938695,0.415399
2,665584,15269863,0.455071
3,370307,16380784,0.488178
4,194616,17159248,0.511378
5,97212,17645308,0.525863
6,63964,18029092,0.537301
7,48174,18366310,0.547351
8,26722,18580086,0.553722
9,21095,18769941,0.55938
10,15786,18927801,0.564084
11,11727,19056798,0.567928
12,9137,19166442,0.571196
13,7170,19259652,0.573974
14,6210,19346592,0.576565
15,5105,19423167,0.578847
16,4181,19490063,0.580841
17,3518,19549869,0.582623
18,3380,19610709,0.584436
19,2776,19663453,0.586008
20,2391,19711273,0.587433
21,2101,19755394,0.588748
22,1842,19795918,0.589956
23,1756,19836306,0.591159
24,1470,19871586,0.592211
25,1490,19908836,0.593321
26,1378,19944664,0.594389
27,1311,19980061,0.595443
28,1164,20012653,0.596415
29,1061,20043422,0.597332
30,1099,20076392,0.598314
31,1024,20108136,0.59926
32,997,20140040,0.600211
33,998,20172974,0.601193
34,1014,20207450,0.60222
35,1049,20244165,0.603314
36,1104,20283909,0.604499
37,1192,20328013,0.605813
38,1221,20374411,0.607196
39,1282,20424409,0.608686
40,1343,20478129,0.610287
41,1376,20534545,0.611968
42,1493,20597251,0.613837
43,1484,20661063,0.615739
44,1627,20732651,0.617872
45,1648,20806811,0.620082
46,1672,20883723,0.622374
47,1659,20961696,0.624698
48,1723,21044400,0.627163
49,1694,21127406,0.629636
50,1685,21211656,0.632147
51,1698,21298254,0.634728
52,1673,21385250,0.637321
53,1556,21467718,0.639778
54,1591,21553632,0.642339
55,1469,21634427,0.644747
56,1416,21713723,0.64711
57,1381,21792440,0.649456
58,1266,21865868,0.651644
59,1264,21940444,0.653867
60,1138,22008724,0.655901
61,1050,22072774,0.65781
62,1017,22135828,0.659689
63,893,22192087,0.661366
64,829,22245143,0.662947
65,803,22297338,0.664503
66,691,22342944,0.665862
67,660,22387164,0.66718
68,575,22426264,0.668345
69,521,22462213,0.669416
70,473,22495323,0.670403
71,413,22524646,0.671277
72,401,22553518,0.672137
73,365,22580163,0.672931
74,313,22603325,0.673622
75,266,22623275,0.674216
76,256,22642731,0.674796
77,257,22662520,0.675386
78,197,22677886,0.675844
79,186,22692580,0.676282
80,183,22707220,0.676718
81,155,22719775,0.677092
82,126,22730107,0.6774
83,101,22738490,0.67765
84,110,22747730,0.677925
85,91,22755465,0.678156
86,82,22762517,0.678366
87,79,22769390,0.678571
88,59,22774582,0.678725
89,66,22780456,0.6789
90,49,22784866,0.679032
91,38,22788324,0.679135
92,47,22792648,0.679264
93,40,22796368,0.679375
94,34,22799564,0.67947
95,37,22803079,0.679575
96,33,22806247,0.679669
97,30,22809157,0.679756
98,23,22811411,0.679823
99,20,22813391,0.679882
100,18,22815191,0.679936
101,20,22817211,0.679996
102,15,22818741,0.680041
103,13,22820080,0.680081
104,11,22821224,0.680115
105,12,22822484,0.680153
106,9,22823438,0.680181
107,9,22824401,0.68021
108,9,22825373,0.680239
109,7,22826136,0.680262
110,7,22826906,0.680285
111,7,22827683,0.680308
112,6,22828355,0.680328
113,6,22829033,0.680348
114,6,22829717,0.680369
115,6,22830407,0.680389
116,6,22831103,0.68041
117,5,22831688,0.680427
118,5,22832278,0.680445
119,5,22832873,0.680463
120,5,22833473,0.680481
121,5,22834078,0.680499
122,5,22834688,0.680517
123,4,22835180,0.680531
124,4,22835676,0.680546
125,4,22836176,0.680561
126,4,22836680,0.680576
127,4,22837188,0.680591
128,4,22837700,0.680606
129,4,22838216,0.680622
130,5,22838866,0.680641
131,4,22839390,0.680657
132,3,22839786,0.680669
133,3,22840185,0.680681
134,3,22840587,0.680693
135,3,22840992,0.680705
136,3,22841400,0.680717
137,3,22841811,0.680729
138,3,22842225,0.680741
139,3,22842642,0.680754
140,3,22843062,0.680766
141,3,22843485,0.680779
142,3,22843911,0.680792
143,2,22844197,0.6808
144,2,22844485,0.680809
145,2,22844775,0.680817
146,2,22845067,0.680826
147,3,22845508,0.680839
148,2,22845804,0.680848
149,2,22846102,0.680857
150,2,22846402,0.680866
151,2,22846704,0.680875
152,2,22847008,0.680884
153,2,22847314,0.680893
154,2,22847622,0.680902
155,2,22847932,0.680911
156,2,22848244,0.680921
157,2,22848558,0.68093
158,1,22848716,0.680935
159,1,22848875,0.68094
160,1,22849035,0.680944
161,1,22849196,0.680949
162,1,22849358,0.680954
163,1,22849521,0.680959
164,1,22849685,0.680964
165,1,22849850,0.680969
166,1,22850016,0.680974
167,1,22850183,0.680978
168,1,22850351,0.680984
169,1,22850520,0.680989
170,1,22850690,0.680994
171,2,22851032,0.681004
172,1,22851204,0.681009
173,1,22851377,0.681014
174,1,22851551,0.681019
175,1,22851726,0.681024
192,1,22851918,0.68103
200,1,22852118,0.681036
207,1,22852325,0.681042
215,1,22852540,0.681049
244,1,22852784,0.681056
267,1,22853051,0.681064
273,2,22853597,0.68108
276,1,22853873,0.681088
277,1,22854150,0.681097
280,1,22854430,0.681105
281,1,22854711,0.681113
282,1,22854993,0.681122
284,1,22855277,0.68113
288,2,22855853,0.681147
289,2,22856431,0.681165
290,2,22857011,0.681182
291,2,22857593,0.681199
293,2,22858179,0.681217
294,1,22858473,0.681226
295,1,22858768,0.681234
296,1,22859064,0.681243
297,1,22859361,0.681252
298,4,22860553,0.681288
299,3,22861450,0.681314
301,4,22862654,0.68135
302,2,22863258,0.681368
303,2,22863864,0.681386
304,1,22864168,0.681395
305,1,22864473,0.681404
306,3,22865391,0.681432
307,1,22865698,0.681441
308,1,22866006,0.68145
309,4,22867242,0.681487
310,2,22867862,0.681505
311,1,22868173,0.681515
312,1,22868485,0.681524
313,4,22869737,0.681561
314,2,22870365,0.68158
315,3,22871310,0.681608
316,4,22872574,0.681646
317,1,22872891,0.681655
318,4,22874163,0.681693
319,4,22875439,0.681731
321,1,22875760,0.681741
322,4,22877048,0.681779
323,1,22877371,0.681789
324,2,22878019,0.681808
325,3,22878994,0.681837
326,2,22879646,0.681857
327,4,22880954,0.681896
328,3,22881938,0.681925
329,1,22882267,0.681935
330,2,22882927,0.681954
331,1,22883258,0.681964
333,1,22883591,0.681974
334,1,22883925,0.681984
336,2,22884597,0.682004
337,1,22884934,0.682014
339,1,22885273,0.682024
340,2,22885953,0.682045
341,1,22886294,0.682055
343,1,22886637,0.682065
345,2,22887327,0.682085
351,1,22887678,0.682096
355,1,22888033,0.682106
362,1,22888395,0.682117
368,1,22888763,0.682128
432,1,22889195,0.682141
498,1,22889693,0.682156
573,1,22890266,0.682173
656,2,22891578,0.682212
761,1,22892339,0.682235
882,1,22893221,0.682261
1022,1,22894243,0.682292
1181,1,22895424,0.682327
1367,1,22896791,0.682368
1575,1,22898366,0.682414
1831,1,22900197,0.682469
1874,1,22902071,0.682525
2124,1,22904195,0.682588
2447,1,22906642,0.682661
2851,1,22909493,0.682746
3284,1,22912777,0.682844
3803,1,22916580,0.682957
4388,1,22920968,0.683088
5067,1,22926035,0.683239
5832,1,22931867,0.683413
5857,1,22937724,0.683587
6772,1,22944496,0.683789
7820,1,22952316,0.684022
9015,1,22961331,0.684291
10389,1,22971720,0.684601
11993,1,22983713,0.684958
12977,1,22996690,0.685345
13040,2,23022770,0.686122
13063,2,23048896,0.686901
13075,1,23061971,0.68729
13084,1,23075055,0.68768
13105,1,23088160,0.688071
13113,1,23101273,0.688461
13117,2,23127507,0.689243
13121,1,23140628,0.689634
13127,1,23153755,0.690026
13137,1,23166892,0.690417
13144,1,23180036,0.690809
13150,1,23193186,0.691201
13152,1,23206338,0.691593
13153,1,23219491,0.691985
13156,1,23232647,0.692377
13159,1,23245806,0.692769
13163,1,23258969,0.693161
13170,1,23272139,0.693554
13175,1,23285314,0.693946
13181,1,23298495,0.694339
13186,3,23338053,0.695518
13187,2,23364427,0.696304
13188,1,23377615,0.696697
13191,1,23390806,0.69709
13194,1,23404000,0.697483
13196,1,23417196,0.697877
13199,1,23430395,0.69827
13200,1,23443595,0.698663
13201,2,23469997,0.69945
13206,2,23496409,0.700237
13209,1,23509618,0.700631
13212,1,23522830,0.701025
13213,1,23536043,0.701418
13215,1,23549258,0.701812
13217,1,23562475,0.702206
13218,1,23575693,0.7026
13220,2,23602133,0.703388
13224,1,23615357,0.703782
13227,1,23628584,0.704176
13233,1,23641817,0.704571
13235,1,23655052,0.704965
13238,1,23668290,0.70536
13241,1,23681531,0.705754
13242,1,23694773,0.706149
13245,2,23721263,0.706938
13249,1,23734512,0.707333
13251,1,23747763,0.707728
13252,2,23774267,0.708518
13253,1,23787520,0.708913
13255,1,23800775,0.709308
13256,1,23814031,0.709703
13257,2,23840545,0.710493
13258,1,23853803,0.710888
13259,1,23867062,0.711283
13261,1,23880323,0.711679
13262,2,23906847,0.712469
13263,1,23920110,0.712864
13265,2,23946640,0.713655
13273,1,23959913,0.714051
13278,1,23973191,0.714446
13279,1,23986470,0.714842
13281,1,23999751,0.715238
13286,1,24013037,0.715634
13290,1,24026327,0.71603
13291,1,24039618,0.716426
13292,2,24066202,0.717218
13293,2,24092788,0.71801
13295,3,24132673,0.719199
13297,1,24145970,0.719595
13298,1,24159268,0.719992
13301,1,24172569,0.720388
13302,2,24199173,0.721181
13305,3,24239088,0.72237
13309,1,24252397,0.722767
13312,1,24265709,0.723164
13321,1,24279030,0.723561
13322,1,24292352,0.723958
13323,2,24318998,0.724752
13325,1,24332323,0.725149
13327,1,24345650,0.725546
13330,1,24358980,0.725943
13332,1,24372312,0.726341
13335,1,24385647,0.726738
13341,2,24412329,0.727533
13342,1,24425671,0.727931
13343,1,24439014,0.728329
13344,1,24452358,0.728726
13347,2,24479052,0.729522
13349,2,24505750,0.730318
13350,1,24519100,0.730715
13352,1,24532452,0.731113
13353,1,24545805,0.731511
13355,1,24559160,0.731909
13356,1,24572516,0.732307
13358,1,24585874,0.732705
13360,1,24599234,0.733104
13363,1,24612597,0.733502
13365,1,24625962,0.7339
13366,1,24639328,0.734298
13367,1,24652695,0.734697
13372,1,24666067,0.735095
13375,2,24692817,0.735892
13377,1,24706194,0.736291
13378,1,24719572,0.73669
13379,1,24732951,0.737089
13381,1,24746332,0.737487
13386,1,24759718,0.737886
13400,1,24773118,0.738286
13403,1,24786521,0.738685
13404,1,24799925,0.739084
13405,2,24826735,0.739883
13408,1,24840143,0.740283
13409,1,24853552,0.740683
13411,1,24866963,0.741082
13415,1,24880378,0.741482
13418,1,24893796,0.741882
13425,1,24907221,0.742282
13427,1,24920648,0.742682
13431,2,24947510,0.743483
13432,1,24960942,0.743883
13435,1,24974377,0.744283
13441,1,24987818,0.744684
13448,2,25014714,0.745486
13449,1,25028163,0.745886
13454,1,25041617,0.746287
13458,1,25055075,0.746688
13460,1,25068535,0.74709
13463,1,25081998,0.747491
13466,1,25095464,0.747892
13470,1,25108934,0.748294
13480,1,25122414,0.748695
13481,1,25135895,0.749097
13489,2,25162873,0.749901
13511,2,25189895,0.750706
13534,1,25203429,0.75111
13537,1,25216966,0.751513
13552,1,25230518,0.751917
13569,1,25244087,0.752321
13592,1,25257679,0.752726
13599,1,25271278,0.753132
13612,1,25284890,0.753537
13630,1,25298520,0.753944
13643,1,25312163,0.75435
13652,1,25325815,0.754757
13663,1,25339478,0.755164
13673,1,25353151,0.755572
13682,1,25366833,0.755979
13712,1,25380545,0.756388
13748,1,25394293,0.756798
13762,1,25408055,0.757208
13766,1,25421821,0.757618
13830,1,25435651,0.75803
13834,1,25449485,0.758443
13864,1,25463349,0.758856
13920,1,25477269,0.759271
14123,1,25491392,0.759691
14139,1,25505531,0.760113
14309,1,25519840,0.760539
14593,1,25534433,0.760974
14772,1,25549205,0.761414
14971,1,25564176,0.761861
15044,1,25579220,0.762309
15483,1,25594703,0.76277
15603,1,25610306,0.763235
15792,1,25626098,0.763706
15924,1,25642022,0.764181
16041,1,25658063,0.764659
16293,1,25674356,0.765144
16514,1,25690870,0.765636
17014,1,25707884,0.766143
18342,1,25726226,0.76669
21090,1,25747316,0.767319
24208,1,25771524,0.76804
24675,1,25796199,0.768775
27759,1,25823958,0.769603
29988,1,25853946,0.770496
31788,1,25885734,0.771444
33093,1,25918827,0.77243
36344,1,25955171,0.773513
41467,1,25996638,0.774749
47214,1,26043852,0.776156
53612,1,26097464,0.777754
60702,1,26158166,0.779563
68526,1,26226692,0.781605
77069,1,26303761,0.783902
86350,1,26390111,0.786475
87763,1,26477874,0.789091
96372,1,26574246,0.791963
107077,1,26681323,0.795154
118375,1,26799698,0.798681
130254,1,26929952,0.802563
137245,1,27067197,0.806653
142550,1,27209747,0.810902
155178,1,27364925,0.815526
167992,1,27532917,0.820533
180862,1,27713779,0.825923
193653,1,27907432,0.831694
780039,1,28687471,0.854941
2037730,1,30725201,0.915669
2829725,1,33554926,1
