5,47885,239425,0.00524726
6,69155,654355,0.0143409
7,3921,681802,0.0149424
8,10911,769090,0.0168554
9,99222,1662088,0.0364265
10,2967955,31341638,0.686886
11,539104,37271782,0.816851
12,314968,41051398,0.899686
18,2,41051434,0.899687
19,8,41051586,0.89969
20,21,41052006,0.899699
21,47,41052993,0.899721
22,154,41056381,0.899795
23,274,41062683,0.899933
24,586,41076747,0.900241
25,1031,41102522,0.900806
26,1739,41147736,0.901797
27,2728,41221392,0.903411
28,3859,41329444,0.905779
29,5339,41484275,0.909173
30,6968,41693315,0.913754
31,8268,41949623,0.919371
32,9456,42252215,0.926003
33,10518,42599309,0.93361
34,11231,42981163,0.941979
35,11202,43373233,0.950571
36,10630,43755913,0.958958
37,9822,44119327,0.966923
38,8649,44447989,0.974126
39,7192,44728477,0.980273
40,5829,44961637,0.985383
41,4648,45152205,0.989559
42,3485,45298575,0.992767
43,2589,45409902,0.995207
44,1718,45485494,0.996864
45,1186,45538864,0.998033
46,732,45572536,0.998771
47,496,45595848,0.999282
48,284,45609480,0.999581
49,160,45617320,0.999753
50,98,45622220,0.99986
51,62,45625382,0.99993
52,34,45627150,0.999968
53,19,45628157,0.99999
54,5,45628427,0.999996
55,1,45628482,0.999998
56,1,45628538,0.999999
57,1,45628595,1
