1,6432958,6432958,0.140985
2,273259,6979476,0.152963
3,223899,7651173,0.167684
4,145616,8233637,0.180449
5,77435,8620812,0.188934
6,36113,8837490,0.193683
7,16184,8950778,0.196166
8,8896,9021946,0.197726
9,6281,9078475,0.198965
10,5902,9137495,0.200258
11,6034,9203869,0.201713
12,6139,9277537,0.203327
13,6448,9361361,0.205164
14,6935,9458451,0.207292
15,6779,9560136,0.209521
16,7137,9674328,0.212023
17,7199,9796711,0.214706
18,7232,9926887,0.217558
19,7357,10066670,0.220622
20,7140,10209470,0.223752
21,7097,10358507,0.227018
22,6914,10510615,0.230351
23,6619,10662852,0.233688
24,6451,10817676,0.237081
25,6008,10967876,0.240373
26,5601,11113502,0.243564
27,5362,11258276,0.246737
28,4872,11394692,0.249727
29,4657,11529745,0.252687
30,4246,11657125,0.255478
31,4136,11785341,0.258288
32,3892,11909885,0.261018
33,3807,12035516,0.263771
34,3659,12159922,0.266498
35,3615,12286447,0.269271
36,3538,12413815,0.272062
37,3588,12546571,0.274972
38,3666,12685879,0.278025
39,3720,12830959,0.281204
40,3713,12979479,0.284459
41,3685,13130564,0.287771
42,3510,13277984,0.291001
43,3527,13429645,0.294325
44,3415,13579905,0.297618
45,3364,13731285,0.300936
46,3229,13879819,0.304191
47,3143,14027540,0.307429
48,2909,14167172,0.310489
49,2837,14306185,0.313536
50,2584,14435385,0.316367
51,2377,14556612,0.319024
52,2207,14671376,0.321539
53,2018,14778330,0.323883
54,1862,14878878,0.326087
55,1622,14968088,0.328042
56,1355,15043968,0.329705
57,1189,15111741,0.33119
58,1008,15170205,0.332471
59,934,15225311,0.333679
60,795,15273011,0.334725
61,734,15317785,0.335706
62,575,15353435,0.336487
63,544,15387707,0.337238
64,466,15417531,0.337892
65,436,15445871,0.338513
66,347,15468773,0.339015
67,382,15494367,0.339576
68,302,15514903,0.340026
69,342,15538501,0.340543
70,296,15559221,0.340997
71,308,15581089,0.341476
72,243,15598585,0.34186
73,264,15617857,0.342282
74,232,15635025,0.342658
75,277,15655800,0.343114
76,226,15672976,0.34349
77,278,15694382,0.343959
78,224,15711854,0.344342
79,276,15733658,0.34482
80,213,15750698,0.345194
81,275,15772973,0.345682
82,189,15788471,0.346021
83,267,15810632,0.346507
84,199,15827348,0.346873
85,255,15849023,0.347348
86,164,15863127,0.347658
87,215,15881832,0.348068
88,156,15895560,0.348368
89,190,15912470,0.348739
90,140,15925070,0.349015
91,208,15943998,0.34943
92,111,15954210,0.349654
93,153,15968439,0.349966
94,90,15976899,0.350151
95,126,15988869,0.350413
96,80,15996549,0.350582
97,143,16010420,0.350886
98,64,16016692,0.351023
99,111,16027681,0.351264
100,56,16033281,0.351387
101,93,16042674,0.351593
102,44,16047162,0.351691
103,99,16057359,0.351914
104,21,16059543,0.351962
105,87,16068678,0.352162
106,26,16071434,0.352223
107,87,16080743,0.352427
108,11,16081931,0.352453
109,70,16089561,0.35262
110,18,16091541,0.352664
111,84,16100865,0.352868
112,11,16102097,0.352895
113,73,16110346,0.353076
114,18,16112398,0.353121
115,71,16120563,0.3533
116,23,16123231,0.353358
117,66,16130953,0.353527
118,8,16131897,0.353548
119,97,16143440,0.353801
120,14,16145120,0.353838
121,65,16152985,0.35401
122,11,16154327,0.35404
123,66,16162445,0.354217
124,14,16164181,0.354256
125,67,16172556,0.354439
126,13,16174194,0.354475
127,72,16183338,0.354675
128,23,16186282,0.35474
129,54,16193248,0.354893
130,15,16195198,0.354935
131,64,16203582,0.355119
132,12,16205166,0.355154
133,56,16212614,0.355317
134,12,16214222,0.355352
135,56,16221782,0.355518
136,20,16224502,0.355578
137,46,16230804,0.355716
138,16,16233012,0.355764
139,40,16238572,0.355886
140,17,16240952,0.355938
141,49,16247861,0.356089
142,13,16249707,0.35613
143,38,16255141,0.356249
144,14,16257157,0.356293
145,36,16262377,0.356408
146,15,16264567,0.356456
147,39,16270300,0.356581
148,13,16272224,0.356623
149,32,16276992,0.356728
150,18,16279692,0.356787
151,43,16286185,0.356929
152,14,16288313,0.356976
153,35,16293668,0.357093
154,25,16297518,0.357178
155,36,16303098,0.3573
156,19,16306062,0.357365
157,40,16312342,0.357503
158,15,16314712,0.357555
159,37,16320595,0.357683
160,13,16322675,0.357729
161,26,16326861,0.357821
162,19,16329939,0.357888
163,26,16334177,0.357981
164,14,16336473,0.358031
165,27,16340928,0.358129
166,11,16342754,0.358169
167,21,16346261,0.358246
168,9,16347773,0.358279
169,24,16351829,0.358368
170,18,16354889,0.358435
171,34,16360703,0.358562
172,17,16363627,0.358627
173,25,16367952,0.358721
174,14,16370388,0.358775
175,14,16372838,0.358828
176,6,16373894,0.358852
177,18,16377080,0.358921
178,13,16379394,0.358972
179,21,16383153,0.359055
180,12,16385313,0.359102
181,12,16387485,0.359149
182,15,16390215,0.359209
183,13,16392594,0.359261
184,7,16393882,0.35929
185,13,16396287,0.359342
186,8,16397775,0.359375
187,17,16400954,0.359445
188,5,16401894,0.359465
189,11,16403973,0.359511
190,7,16405303,0.35954
191,8,16406831,0.359573
192,8,16408367,0.359607
193,6,16409525,0.359632
194,11,16411659,0.359679
195,10,16413609,0.359722
196,6,16414785,0.359748
197,11,16416952,0.359795
198,5,16417942,0.359817
199,12,16420330,0.359869
200,11,16422530,0.359918
201,6,16423736,0.359944
202,8,16425352,0.359979
203,13,16427991,0.360037
204,5,16429011,0.36006
205,6,16430241,0.360086
206,11,16432507,0.360136
207,7,16433956,0.360168
208,6,16435204,0.360195
209,4,16436040,0.360214
210,10,16438140,0.36026
211,9,16440039,0.360301
212,10,16442159,0.360348
213,11,16444502,0.360399
214,5,16445572,0.360422
215,6,16446862,0.360451
216,3,16447510,0.360465
217,8,16449246,0.360503
218,4,16450118,0.360522
219,7,16451651,0.360556
220,4,16452531,0.360575
221,5,16453636,0.360599
222,6,16454968,0.360628
223,5,16456083,0.360653
224,3,16456755,0.360668
225,9,16458780,0.360712
226,9,16460814,0.360757
227,5,16461949,0.360781
228,5,16463089,0.360806
229,5,16464234,0.360831
230,4,16465154,0.360852
231,6,16466540,0.360882
232,5,16467700,0.360907
233,6,16469098,0.360938
234,8,16470970,0.360979
235,7,16472615,0.361015
236,6,16474031,0.361046
237,4,16474979,0.361067
238,3,16475693,0.361083
239,2,16476171,0.361093
240,7,16477851,0.36113
241,5,16479056,0.361156
242,4,16480024,0.361178
243,4,16480996,0.361199
244,6,16482460,0.361231
245,4,16483440,0.361252
246,12,16486392,0.361317
247,8,16488368,0.36136
248,8,16490352,0.361404
249,5,16491597,0.361431
250,10,16494097,0.361486
251,11,16496858,0.361546
252,8,16498874,0.361591
253,3,16499633,0.361607
254,4,16500649,0.36163
255,4,16501669,0.361652
256,4,16502693,0.361674
257,6,16504235,0.361708
258,5,16505525,0.361736
259,4,16506561,0.361759
260,6,16508121,0.361793
261,5,16509426,0.361822
262,4,16510474,0.361845
263,7,16512315,0.361885
264,6,16513899,0.36192
265,3,16514694,0.361937
266,2,16515226,0.361949
267,5,16516561,0.361978
268,11,16519509,0.362043
269,5,16520854,0.362072
270,3,16521664,0.36209
271,6,16523290,0.362126
272,11,16526282,0.362191
273,7,16528193,0.362233
274,10,16530933,0.362293
275,5,16532308,0.362323
276,2,16532860,0.362336
277,6,16534522,0.362372
278,1,16534800,0.362378
279,5,16536195,0.362409
280,5,16537595,0.362439
281,4,16538719,0.362464
282,7,16540693,0.362507
283,9,16543240,0.362563
284,5,16544660,0.362594
285,5,16546085,0.362625
286,7,16548087,0.362669
287,4,16549235,0.362694
288,9,16551827,0.362751
289,4,16552983,0.362777
290,6,16554723,0.362815
291,6,16556469,0.362853
292,5,16557929,0.362885
293,7,16559980,0.36293
294,4,16561156,0.362956
295,6,16562926,0.362994
296,7,16564998,0.36304
297,4,16566186,0.363066
298,6,16567974,0.363105
299,5,16569469,0.363138
300,3,16570369,0.363158
301,6,16572175,0.363197
302,1,16572477,0.363204
303,5,16573992,0.363237
304,8,16576424,0.36329
305,4,16577644,0.363317
306,5,16579174,0.363351
307,5,16580709,0.363384
308,7,16582865,0.363431
309,5,16584410,0.363465
310,7,16586580,0.363513
311,6,16588446,0.363554
312,7,16590630,0.363602
313,5,16592195,0.363636
314,5,16593765,0.36367
315,6,16595655,0.363712
316,5,16597235,0.363746
317,7,16599454,0.363795
318,3,16600408,0.363816
319,7,16602641,0.363865
320,3,16603601,0.363886
321,7,16605848,0.363935
322,3,16606814,0.363956
323,6,16608752,0.363999
324,4,16610048,0.364027
325,6,16611998,0.36407
326,7,16614280,0.36412
327,6,16616242,0.364163
328,4,16617554,0.364192
329,9,16620515,0.364257
330,7,16622825,0.364307
331,2,16623487,0.364322
332,4,16624815,0.364351
333,9,16627812,0.364416
334,3,16628814,0.364438
335,8,16631494,0.364497
336,6,16633510,0.364541
337,6,16635532,0.364586
338,5,16637222,0.364623
339,4,16638578,0.364652
340,7,16640958,0.364705
341,3,16641981,0.364727
342,5,16643691,0.364764
343,4,16645063,0.364795
344,2,16645751,0.36481
345,8,16648511,0.36487
346,6,16650587,0.364916
347,7,16653016,0.364969
348,3,16654060,0.364992
349,6,16656154,0.365038
350,4,16657554,0.365068
351,7,16660011,0.365122
352,7,16662475,0.365176
353,7,16664946,0.36523
354,3,16666008,0.365254
355,10,16669558,0.365331
356,5,16671338,0.36537
357,6,16673480,0.365417
358,12,16677776,0.365511
359,5,16679571,0.365551
360,7,16682091,0.365606
361,13,16686784,0.365709
362,7,16689318,0.365764
363,4,16690770,0.365796
364,7,16693318,0.365852
365,5,16695143,0.365892
366,9,16698437,0.365964
367,5,16700272,0.366005
368,4,16701744,0.366037
369,11,16705803,0.366126
370,7,16708393,0.366183
371,7,16710990,0.366239
372,4,16712478,0.366272
373,6,16714716,0.366321
374,8,16717708,0.366387
375,4,16719208,0.36642
376,4,16720712,0.366452
377,7,16723351,0.36651
378,6,16725619,0.36656
379,6,16727893,0.36661
380,4,16729413,0.366643
381,2,16730175,0.36666
382,5,16732085,0.366702
383,4,16733617,0.366735
384,9,16737073,0.366811
385,3,16738228,0.366836
386,6,16740544,0.366887
387,6,16742866,0.366938
388,7,16745582,0.366998
389,3,16746749,0.367023
390,9,16750259,0.3671
391,5,16752214,0.367143
392,3,16753390,0.367169
393,7,16756141,0.367229
394,6,16758505,0.367281
395,5,16760480,0.367324
396,11,16764836,0.36742
397,5,16766821,0.367463
398,5,16768811,0.367507
399,9,16772402,0.367585
400,4,16774002,0.36762
401,6,16776408,0.367673
402,7,16779222,0.367735
403,8,16782446,0.367805
404,9,16786082,0.367885
405,11,16790537,0.367983
406,5,16792567,0.368027
407,8,16795823,0.368099
408,7,16798679,0.368161
409,9,16802360,0.368242
410,8,16805640,0.368314
411,6,16808106,0.368368
412,6,16810578,0.368422
413,5,16812643,0.368467
414,7,16815541,0.368531
415,10,16819691,0.368622
416,8,16823019,0.368695
417,9,16826772,0.368777
418,7,16829698,0.368841
419,6,16832212,0.368896
420,5,16834312,0.368942
421,10,16838522,0.369034
422,10,16842742,0.369127
423,14,16848664,0.369257
424,9,16852480,0.36934
425,6,16855030,0.369396
426,10,16859290,0.36949
427,6,16861852,0.369546
428,1,16862280,0.369555
429,12,16867428,0.369668
430,9,16871298,0.369753
431,8,16874746,0.369828
432,8,16878202,0.369904
433,13,16883831,0.370027
434,8,16887303,0.370104
435,7,16890348,0.37017
436,6,16892964,0.370228
437,6,16895586,0.370285
438,5,16897776,0.370333
439,11,16902605,0.370439
440,10,16907005,0.370535
441,8,16910533,0.370613
442,12,16915837,0.370729
443,5,16918052,0.370777
444,2,16918940,0.370797
445,8,16922500,0.370875
446,12,16927852,0.370992
447,9,16931875,0.37108
448,12,16937251,0.371198
449,16,16944435,0.371356
450,10,16948935,0.371454
451,14,16955249,0.371593
452,14,16961577,0.371731
453,5,16963842,0.371781
454,13,16969744,0.37191
455,8,16973384,0.37199
456,11,16978400,0.3721
457,7,16981599,0.37217
458,7,16984805,0.37224
459,4,16986641,0.372281
460,6,16989401,0.372341
461,12,16994933,0.372462
462,4,16996781,0.372503
463,3,16998170,0.372533
464,12,17003738,0.372655
465,9,17007923,0.372747
466,9,17012117,0.372839
467,7,17015386,0.372911
468,5,17017726,0.372962
469,6,17020540,0.373024
470,6,17023360,0.373085
471,11,17028541,0.373199
472,6,17031373,0.373261
473,1,17031846,0.373271
474,14,17038482,0.373417
475,12,17044182,0.373542
476,4,17046086,0.373583
477,5,17048471,0.373636
478,4,17050383,0.373678
479,6,17053257,0.373741
480,3,17054697,0.373772
481,5,17057102,0.373825
482,5,17059512,0.373878
483,3,17060961,0.373909
484,3,17062413,0.373941
485,5,17064838,0.373994
486,3,17066296,0.374026
487,5,17068731,0.37408
488,5,17071171,0.374133
489,2,17072149,0.374155
490,1,17072639,0.374165
491,5,17075094,0.374219
492,8,17079030,0.374305
493,6,17081988,0.37437
494,4,17083964,0.374414
496,5,17086444,0.374468
497,3,17087935,0.374501
498,5,17090425,0.374555
499,3,17091922,0.374588
502,2,17092926,0.37461
503,1,17093429,0.374621
504,2,17094437,0.374643
505,1,17094942,0.374654
506,1,17095448,0.374665
507,1,17095955,0.374676
508,4,17097987,0.374721
509,5,17100532,0.374777
511,2,17101554,0.374799
512,4,17103602,0.374844
513,2,17104628,0.374866
514,2,17105656,0.374889
515,1,17106171,0.3749
516,2,17107203,0.374923
517,3,17108754,0.374957
518,5,17111344,0.375014
519,1,17111863,0.375025
520,3,17113423,0.375059
521,3,17114986,0.375093
523,3,17116555,0.375128
524,2,17117603,0.375151
525,3,17119178,0.375185
526,2,17120230,0.375208
527,1,17120757,0.37522
528,1,17121285,0.375231
529,1,17121814,0.375243
530,1,17122344,0.375255
531,3,17123937,0.37529
532,2,17125001,0.375313
534,3,17126603,0.375348
535,1,17127138,0.37536
536,2,17128210,0.375383
537,1,17128747,0.375395
539,1,17129286,0.375407
540,3,17130906,0.375442
541,4,17133070,0.37549
542,1,17133612,0.375502
543,2,17134698,0.375525
544,2,17135786,0.375549
545,2,17136876,0.375573
546,2,17137968,0.375597
547,1,17138515,0.375609
548,2,17139611,0.375633
550,2,17140711,0.375657
551,4,17142915,0.375706
552,2,17144019,0.37573
553,2,17145125,0.375754
554,5,17147895,0.375815
555,1,17148450,0.375827
556,1,17149006,0.375839
559,3,17150683,0.375876
560,3,17152363,0.375913
561,4,17154607,0.375962
562,1,17155169,0.375974
563,6,17158547,0.376048
564,1,17159111,0.37606
565,1,17159676,0.376073
566,6,17163072,0.376147
567,3,17164773,0.376185
568,5,17167613,0.376247
569,3,17169320,0.376284
570,2,17170460,0.376309
571,3,17172173,0.376347
572,2,17173317,0.376372
573,5,17176182,0.376435
574,3,17177904,0.376472
575,2,17179054,0.376498
576,2,17180206,0.376523
577,2,17181360,0.376548
578,5,17184250,0.376611
580,1,17184830,0.376624
581,1,17185411,0.376637
582,1,17185993,0.37665
583,1,17186576,0.376662
585,1,17187161,0.376675
586,3,17188919,0.376714
587,3,17190680,0.376752
588,4,17193032,0.376804
589,2,17194210,0.37683
590,3,17195980,0.376868
591,3,17197753,0.376907
592,2,17198937,0.376933
593,1,17199530,0.376946
594,1,17200124,0.376959
595,2,17201314,0.376985
596,2,17202506,0.377012
597,2,17203700,0.377038
598,1,17204298,0.377051
599,1,17204897,0.377064
600,4,17207297,0.377117
601,3,17209100,0.377156
602,4,17211508,0.377209
603,3,17213317,0.377248
604,2,17214525,0.377275
605,3,17216340,0.377315
606,1,17216946,0.377328
607,1,17217553,0.377341
608,1,17218161,0.377355
609,3,17219988,0.377395
610,5,17223038,0.377462
611,1,17223649,0.377475
612,2,17224873,0.377502
614,1,17225487,0.377515
615,2,17226717,0.377542
616,1,17227333,0.377556
617,8,17232269,0.377664
618,4,17234741,0.377718
619,5,17237836,0.377786
620,4,17240316,0.37784
621,2,17241558,0.377867
622,2,17242802,0.377895
623,4,17245294,0.377949
624,1,17245918,0.377963
625,1,17246543,0.377977
626,2,17247795,0.378004
627,6,17251557,0.378087
628,1,17252185,0.3781
629,3,17254072,0.378142
630,1,17254702,0.378155
631,8,17259750,0.378266
632,2,17261014,0.378294
633,4,17263546,0.378349
634,2,17264814,0.378377
635,3,17266719,0.378419
636,2,17267991,0.378447
637,2,17269265,0.378475
638,3,17271179,0.378517
639,6,17275013,0.378601
640,3,17276933,0.378643
641,3,17278856,0.378685
642,2,17280140,0.378713
644,5,17283360,0.378784
645,4,17285940,0.37884
646,4,17288524,0.378897
647,5,17291759,0.378968
648,3,17293703,0.37901
649,2,17295001,0.379039
650,6,17298901,0.379124
651,3,17300854,0.379167
652,4,17303462,0.379224
653,3,17305421,0.379267
654,3,17307383,0.37931
655,4,17310003,0.379367
656,3,17311971,0.379411
657,6,17315913,0.379497
658,8,17321177,0.379612
659,4,17323813,0.37967
660,1,17324473,0.379685
661,4,17327117,0.379743
662,8,17332413,0.379859
663,6,17336391,0.379946
664,5,17339711,0.380019
665,7,17344366,0.380121
666,7,17349028,0.380223
667,8,17354364,0.38034
668,5,17357704,0.380413
669,3,17359711,0.380457
670,10,17366411,0.380604
671,5,17369766,0.380677
672,6,17373798,0.380766
673,4,17376490,0.380825
674,5,17379860,0.380898
675,8,17385260,0.381017
676,4,17387964,0.381076
677,5,17391349,0.38115
678,2,17392705,0.38118
679,5,17396100,0.381254
680,4,17398820,0.381314
681,1,17399501,0.381329
682,7,17404275,0.381434
683,7,17409056,0.381538
684,3,17411108,0.381583
685,6,17415218,0.381673
686,5,17418648,0.381749
687,2,17420022,0.381779
688,7,17424838,0.381884
689,5,17428283,0.38196
