1,193178179,193178179,0.754427
2,4488245,202154669,0.789484
3,17465693,254551748,0.994112
4,116538,255017900,0.995933
5,113805,255586925,0.998155
6,15929,255682499,0.998528
7,22940,255843079,0.999155
8,2759,255865151,0.999242
9,20127,256046294,0.999949
10,330,256049594,0.999962
11,236,256052190,0.999972
12,115,256053570,0.999977
13,78,256054584,0.999981
14,40,256055144,0.999984
15,36,256055684,0.999986
16,33,256056212,0.999988
17,27,256056671,0.99999
18,34,256057283,0.999992
19,19,256057644,0.999993
20,16,256057964,0.999995
21,13,256058237,0.999996
22,21,256058699,0.999997
23,3,256058768,0.999998
24,11,256059032,0.999999
25,3,256059107,0.999999
26,5,256059237,1
27,1,256059264,1
28,1,256059292,1
31,1,256059323,1
33,1,256059356,1
