2010,1,2010,4.40513e-05
3921,1,5931,0.000129984
26392,1,32323,0.000708393
26408,1,58731,0.00128715
65477,1,124208,0.00272215
65488,1,189696,0.00415739
67145,2,323986,0.0071005
71066,1,395052,0.00865799
72199,1,467251,0.0102403
72240,1,539491,0.0118235
131072,7,1456995,0.0319316
184888,2,1826771,0.0400357
916304,1,2743075,0.0601175
917509,1,3660584,0.0802257
917659,1,4578243,0.100337
917964,1,5496207,0.120455
1310720,5,12049807,0.264085
2545057,1,14594864,0.319862
2621440,7,32944944,0.722024
4184193,2,41313330,0.905426
4315265,1,45628595,1
