1,33416650,33416650,0.995879
2,865,33418380,0.995931
3,240,33419100,0.995952
4,272,33420188,0.995985
5,293,33421653,0.996028
6,266,33423249,0.996076
7,311,33425426,0.996141
8,304,33427858,0.996213
9,305,33430603,0.996295
10,330,33433903,0.996393
11,355,33437808,0.99651
12,344,33441936,0.996633
13,330,33446226,0.996761
14,335,33450916,0.9969
15,341,33456031,0.997053
16,336,33461407,0.997213
17,298,33466473,0.997364
18,341,33472611,0.997547
19,345,33479166,0.997742
20,327,33485706,0.997937
21,268,33491334,0.998105
22,273,33497340,0.998284
23,264,33503412,0.998465
24,207,33508380,0.998613
25,197,33513305,0.99876
26,193,33518323,0.998909
27,178,33523129,0.999052
28,135,33526909,0.999165
29,138,33530911,0.999284
30,112,33534271,0.999384
31,121,33538022,0.999496
32,96,33541094,0.999588
33,81,33543767,0.999667
34,58,33545739,0.999726
35,58,33547769,0.999787
36,25,33548669,0.999814
37,39,33550112,0.999857
38,20,33550872,0.999879
39,26,33551886,0.999909
40,14,33552446,0.999926
41,14,33553020,0.999943
42,14,33553608,0.999961
43,8,33553952,0.999971
44,8,33554304,0.999981
45,2,33554394,0.999984
46,4,33554578,0.99999
47,1,33554625,0.999991
48,2,33554721,0.999994
50,1,33554771,0.999995
51,2,33554873,0.999998
53,1,33554926,1
