2,2,4,1.19208e-07
4,1,8,2.38415e-07
9,2,26,7.74849e-07
10,1,36,1.07287e-06
16,1,52,1.5497e-06
17,1,69,2.05633e-06
24,1,93,2.77158e-06
30,1,123,3.66563e-06
47,1,170,5.06632e-06
72,1,242,7.21206e-06
110,1,352,1.04903e-05
144,1,496,1.47817e-05
195,1,691,2.05931e-05
245,1,936,2.78946e-05
311,1,1247,3.71629e-05
399,1,1646,4.90539e-05
487,1,2133,6.35674e-05
630,1,2763,8.23426e-05
767,1,3530,0.000105201
978,1,4508,0.000134347
1198,1,5706,0.00017005
1458,1,7164,0.000213501
1781,1,8945,0.000266578
2146,1,11091,0.000330533
2580,1,13671,0.000407422
3096,1,16767,0.000499688
3645,1,20412,0.000608316
4228,1,24640,0.000734318
4904,1,29544,0.000880467
5071,1,34615,0.00103159
5622,1,40237,0.00119914
6388,1,46625,0.00138951
7275,1,53900,0.00160632
8167,1,62067,0.00184971
9076,1,71143,0.0021202
10068,1,81211,0.00242024
11115,1,92326,0.00275149
12139,1,104465,0.00311325
12831,1,117296,0.00349564
13155,1,130451,0.00388769
14171,1,144622,0.00431001
15175,1,159797,0.00476225
16206,1,176003,0.00524522
17206,1,193209,0.00575799
18135,1,211344,0.00629845
19020,1,230364,0.00686528
19825,1,250189,0.0074561
20147,1,270336,0.00805652
20592,1,290928,0.0086702
21340,1,312268,0.00930617
21935,1,334203,0.00995988
22521,1,356724,0.010631
23067,1,379791,0.0113185
23313,1,403104,0.0120133
23550,1,426654,0.0127151
23958,1,450612,0.0134291
24336,1,474948,0.0141543
24675,2,524298,0.0156251
28340,1,552638,0.0164697
30211,1,582849,0.01737
33398,1,616247,0.0183653
35194,1,651441,0.0194142
41615,1,693056,0.0206544
84493,1,777549,0.0231724
780039,1,1557588,0.0464191
1630677,1,3188265,0.0950163
1859801,1,5048066,0.150442
2075754,1,7123820,0.212303
2092734,1,9216554,0.274671
2659460,1,11876014,0.353928
2829725,1,14705739,0.438259
2855825,1,17561564,0.523368
2872980,1,20434544,0.608988
5727381,1,26161925,0.779675
7393001,1,33554926,1
